Tweet_ID,Tweet,Label
219,يا ترى هنحتفل إزاى ب 25 يناير ؟,OBJ
220,هل حزب النور يعترض على البرادعي إرضاء لإسرائيل ولقلقها من الراجل ولا هو أي عدم تحقيق مطالب وعطلة وخلاص؟,OBJ
221,ذكرى استعادة #سيناء ستمثل عيدا للعسكرية والدبلوماسية المصرية,POS
222,ثأر #سيد_بلال وغيره سيلاحققك أيها الأفاق #برهامى #شيوخ_السلاطين #تجار_دين,NEG
223,هل ألمانيا اشترطت على مرسي مايقعدش عندها أكتر من يوم عشان طاقة شبكة مقاومة الكوارث ماتستحملش أكتر من كده؟,NEG
224,المشكلة هي في أنصار الجدل العقيم، المشكلة هي في أحزاب وتيارات تريد دستورا رجعيا بنتقص من الحقوق والحريات باسم خطر متوهم هو مخالفة الشريعة,NEG
225,"زوجة #متعب على "" #فيس_بوك "": "" #الشرطة مينفعش معاها غير معاملة #الألتراس """,OBJ
226,وفاة #مبارك وتشييع #الجنازة بمسقط رأسه فى #المنوفية نجل عم #الرئيس الأسبق #محمد_حسنى_مبارك #مصر #الجيش #حسني_مبارك #جمال_مبارك #ناصر,OBJ
227,بداية المباراة #المصري - #المنيا رابط المباراة :,OBJ
228,د باكينام الشرقاوي، مساعد رئيس الجمهورية، يعقبها الإعلامي الكبير حمدي قنديل في آخر كلام، أون تي في ١١م,OBJ
229,أما المتأسلمين الجهال #أدعياء_السلفية #الجامية لا أخلاق ولا مبادئ يتشمتون ويضحكون على جثث #مجزرة_رابعة_العدوية …,NEG
230,نهنئ إخواننا الأقباط باختيار الأنبا تواضروس بابا الأسكندرية وبطريرك الكرازة المرقسية بناء وطننا يحتاجنا جميعاً معا نبني مصر,POS
231,شباب مصر فى الكويت,OBJ
232,#نصف_الدنيا #مجلس_الوزراء : #مصر لن تتنازل عن حقها المائي,OBJ
233,والمصحف مرتضي منصور بيتلكك لميدو #زمالك,NEG
234,الاخوان لا يحرقوا كنائس يا مروج الكذب,NEG
235,#جبهة ثوار سوريا_ القطاع الجنوبي - درعا 27_4_2014 بعض الغنائم التي حصل عليها الثوار بعد تحرير تل أحمر شرقي,OBJ
236,#البوابة_نيوز: #أردني يستورد عصائر منتهية الصلاحية ويعيد طرحها بالأسواق:,OBJ
237,واحد بيسألني إحساسك إيه بعد عودة السباعي طب أقوله إيه ده؟ معلش خير هجيبلك روميرو,OBJ
238,"الأسواني : "" اذا كنت مسلما لماذا تعارض تطبيق شرع الله ؟! """,OBJ
239,#قطر: الاختلاف بوجهات النظر الخليجية انتهى #سحب_السفراء_من_قطر #سحب_سفراء_السعودية_والبحرين_والإمارات_من_قطر,OBJ
240,3 الدم المصري كله حرام، أدين الاعتداءات على مقار الإخوان والحرية والعدالة وكافة أشكال العنف، جميع الضحايا مصريون لا فرق بين إخواني وآخر,NEG
241,_3 في الحقيقة نفسي ولكن الموضوع مش في يدي,OBJ
242,لو صحت شائعة تعيين الجنزورى رئيسا للاهلى سيكون طاهر ابو زيد قد دمر الاهلى مليون مرة بقدر ما قدم اليه كلاعب,OBJ
243,تفووووووووو #غزة_تحت_القصف,NEG
244,خرجت النهارده لقيت كل الشوارع وكل الحيطان عليها هاشتاج #انتخبوا_البرص :) لا وحاجات تانيه ألعن من البرص والانقح,NEG
245,"لن يستعصى أمركم علينا ""إنذار أخير""",OBJ
246,"4- #صورة من #النماص هذه الايام وهي تتزين لزوارها """,OBJ
247,انتهاك حرمة المسجد الأقصي علي يد الصهاينة جريمة لن يغفرها التاريخ لكل الصامتين و السؤال عن الدور المصري أصبح مطروحا بقوة,NEG
248,شاهد الان د عمرو خالد على قناة النهار الفضائية و حوار بعنوان الدين و السياسة مع الإعلامى محمود سعد,OBJ
249,كما نسعى لتوعية المجتمع بالمخاطر التى تواجهها الثورة,OBJ
250,لا علاوة سنوية ورفع اسعار الطاقة وكل السلع وفلوسنا 65 مليار دورلار في #سويسرا !!! #لن_ندفع_الفواتير #مصر #الاهرام #الاخبار #الوفد #الاعلام,OBJ
251,#حاول تخسر شي لجل صديقك وولا تخسر صديقك لجل شي♡̷̵! ♈̷̴-,OBJ
252,عرض الاسبوع 36 ألف متابع #وش_أكثر_شي_يسهرك #صيام_الإثنين #خد_موقف_من #صلاة_الوتر #فى_تويتر_تلاقى #الدمام [927627],OBJ
253,كيف تعرفين جنس جنينك بنفسك ?! #مولود #جنين #حامل #سونار,OBJ
254,علاء الاسواني يكتب: جملة اعتراضية هل يمثلون الاسلام أم يمثلون أنفسهم ؟!,OBJ
255,صح :),POS
256,فيديو #رونالدو يخطف الأنظار بهدفين من طراز الكبار #صدى_الملاعب,OBJ
257,"الفرق بين إعمال "" النص"" وإعمال "" المقتضى"" عصام-سلطان/137923242939959",OBJ
258,هﻻ بالعيااااال😉😁 #مزه #نعنبوزينها #ماشاءالله #فيديو #كتوه و رجعه للدوام 😧,OBJ
259,3 غنذك حق,OBJ
260,من #الذاكرة #حلم_وبكبر حملة #حماية والتي اطلقتها #صناع_الحياة في الوطن العربي من خلال الداعية د #عمرو_خالد,OBJ
261,مثلا هل ممكن ان تفق جميعا أفرادا و أحزابا على ان نعطى الوطن فرصة لالتقاط الأنفاس و اجراء الانتخابات و اعادة الاستقرار؟,OBJ
262,_ عندما توضع قوانين عادلة للمنافسة بالتأكيد سيحكم أبناء الثورة وهذا قريب إن شاء الله,OBJ
263,سامح ومرسي وماهر,OBJ
264,اذان الظهر تقبل الله منا ومنكم صالح الأعمال #اسلوب_حياة,OBJ
265,البيت الابيض يقول ان 14 دولة اخرى وقعت بيانا للتحرك بشأن سوريا #السادة_المحترمون,OBJ
266,يعتدون على خالد داود صائحين يا بتاع جبهة الإنقاذ يا كافر،فليصمت زياد بهاء الدين و رفاقه عن حديث المصالحة و الا سنرد عليهم بحديث الأصابع #مصر,NEG
267,#رصد_المغربية | عاجل | #محاكمة_مرسي | مرسي للقاضي : الانقلاب الى زوال و القاضي يقطع صوت مرسي داخل المحكمة,OBJ
268,شاهد - آخر كلام: مش هنخاااف إضراااب ستة إبريل #,OBJ
269,عادي الدكتوره تجي متاخره ثلث ساعه  بس مو عادي الطالبه تتأخر ٥ دقايق #عشنا_وشفنا,NEG
270,نهضة الغرور والأنانية يدعمها النفاق,NEG
271,#الملعب | إيهاب عبدالله رئيس نادي #دمنهور:فريق الكرة بالنادي يعتمد على مجموعة من اللاعبين صغار السن ونأمل تحقيق نتائج طيبة الفترة المفبلة,NEG
272,#السيسي عين #عدلي_منصور رئيس مؤقت وعدلي طرطور رقى السيسي لرتبة #مشير الله يديم المحبة #مصر,NEUTRAL
273,قوات الأمن تعتقل عدد من طلاب الإخوان المتورطين في أعمال التخريب بجامعة الأزهر,OBJ
274,الثورة المصرية هي اول ثورة تشارك فيها كل طبقات المجتمع #السادة_المحترمون,OBJ
275,#واحد_فاضي #الهلال #السعودية #النصر #النصر_الهلال #غرد_بصوره #الرياض #زيادة_المتابعين #رتويت #هاشتاق_خاص [2601916],OBJ
276,طنش وحط راسك ع مخدتك ونام اكسب صحتك وراحة بالك احسنلك :') #اه_والله,OBJ
277,إلى #قطر العروبة و #النهضة لـو كنت على باطل ما سافرت اليكِ القلوب وما رجونا لك النصر ومن تكن العلياء همة نفسه فكل ال…,OBJ
278,إلي شريك شفيق في مشروعهما الرئاسي الفاشل: عيب عليكما تعاونكما مفضوحتزويركما فج,NEG
279,الحمد لله ان حقن دماء المصريين وأصلح بينهم وعقبال القوى السياسية 3,POS
280,الأسواني: ثانيا: ممارسة الدين بالتميز>> الدين بالنسبة الي المتطرف ليس علاقة روحانية مع ربنا سبحانه وتعالى وانما>>,OBJ
281,حصرياً أول ?يديو للقبض على بديع مرشد الإخوان #مصر #تونس #الأردن #سوريا #فلسطين #الإمارات #السعودية #لبنان,OBJ
282,-- # #7 # #كرستيانو_رونالدو #رونالدو #الدون #الملكي #المرنغي #ميسي #برشلونة #7 #,OBJ
283,#يوسف_الحسيني لا تستمعوا لكلام البلتاجيفهو لا يريد الا التشويهخسىء وخسأ قومهسلام! #السادة_المحترمون …,NEG
284,أنا ضيف _:الفنان المصري عمرو واكد ضيف #مجلس_مهيرة ا لآن تابعونا هنا على تويتر,OBJ
285,انا مش عايز اخش في مناقشات وافندالهجوم و اثبت منطقي في المقال اذا فيه حوار اتفتح، فده بالنسبة لي شئ رائعمش عايز اكتر من كده,NEUTRAL
286,#خرجوهم_يمتحنوا تحتل #جامعة_الزقازيق المركز الثالث بعد #جامعة_القاهرة و #جامعة_الازهر بـ90 طالب بعضهم مختطف لم يدرج في سجل…,OBJ
287,أرفض الحديث عن خروج آمن يعني حصانة للمتورطين في الانتهاكات والمزايدة هنا باقتطاع حوار تليفزيوني من سياقه رخيصة وتأتي من قوى تخجل من مواقفها,OBJ
288,#الدقهلية نظم العشرات من العاملون بمستشفى الطلبة بجامعة #المنصورة وقفة إحتجاجية داخل المستشفى للمطالبة بإقالة,OBJ
289,صورة من كواليس إحدى حلقات برنامج (قصة الأندلس) المنتظر عرضه في رمضان القادم يمكنك مشاهدة برومو البرنامج على,NEG
290,ظب خشوها لوجدكم بقه انتم و جبهة الضمير هه,OBJ
291,اقولك على حاجه!! الدنيا مش محتاجه! #اه_والله,POS
292,فيه 3 شباب لابسين خوذ وشايلين عصيان بيوقفوا العربيات الملاكي عشوائيا ناصبة فندق شبرد الكورنيش لو عسكري واحد وقف حيمشيهم …,OBJ
